order_id,customer_id,store_id,order_date,payment_method,order_status
O007471,C07414,S005,2025-12-11,Cash,Completed
O007472,C07760,S005,2026-04-03,Credit Card,Completed
O007473,C05483,S001,2025-12-09,Cash,Completed
O007474,C02441,S004,2025-10-27,Debit,Completed
O007475,C01371,S002,2025-08-09,Cash,Completed
O007476,C03814,S003,2025-12-11,Debit,Completed
O007477,C09630,S008,2025-11-29,Credit Card,Completed
O007478,C09175,S004,2026-03-12,Debit,Completed
O007479,C04848,S001,2025-11-19,Credit Card,Completed
O007480,C01756,S002,2026-03-25,Debit,Completed
O007481,C04005,S002,2026-03-26,Cash,Completed
O007482,C07906,S008,2025-09-28,Credit Card,Completed
O007483,C08590,S008,2026-04-21,Cash,Completed
O007484,C02318,S005,2026-01-18,Debit,Completed
O007485,C05407,S008,2026-06-07,Debit,Completed
O007486,C00999,S006,2026-01-04,Cash,Completed
O007487,C01446,S008,2025-11-05,Cash,Completed
O007488,C03104,S001,2026-03-02,Cash,Completed
O007489,C00561,S005,2026-06-20,Credit Card,Completed
O007490,C09169,S001,2026-04-27,Cash,Completed
O007491,C00610,S008,2026-06-29,Debit,Completed
O007492,C01704,S002,2025-10-02,Debit,Completed
O007493,C06410,S003,2026-07-19,Credit Card,Completed
O007494,C06054,S002,2026-07-04,Cash,Completed
O007495,C04404,S002,2026-02-18,Cash,Completed
O007496,C04768,S004,2025-09-18,Debit,Completed
O007497,C05956,S002,2026-01-27,Cash,Completed
O007498,C02921,S003,2025-12-03,Cash,Completed
O007499,C05152,S005,2026-02-26,Debit,Completed
O007500,C08719,S006,2026-04-06,Debit,Completed
O007501,C02198,S005,2025-08-14,Debit,Completed
O007502,C06982,S007,2026-07-14,Credit Card,Completed
O007503,C07062,S005,2026-03-20,Debit,Completed
O007504,C08717,S006,2025-11-15,Credit Card,Completed
O007505,C06005,S008,2026-04-12,Cash,Completed
O007506,C01618,S002,2026-06-13,Credit Card,Completed
O007507,C07769,S008,2026-01-17,Credit Card,Completed
O007508,C05448,S002,2025-10-18,Debit,Completed
O007509,C07883,S008,2026-02-24,Debit,Completed
O007510,C07102,S002,2026-01-19,Cash,Completed
O007511,C00397,S008,2026-07-04,Debit,Completed
O007512,C00069,S008,2026-03-23,Debit,Completed
O007513,C06982,S007,2025-11-02,Cash,Completed
O007514,C04965,S005,2026-03-03,Credit Card,Completed
O007515,C02204,S003,2026-03-31,Credit Card,Completed
O007516,C07847,S006,2025-08-20,Credit Card,Completed
O007517,C06439,S004,2026-05-29,Cash,Completed
O007518,C05894,S001,2026-04-01,Credit Card,Completed
O007519,C06387,S004,2026-01-14,Debit,Completed
O007520,C02204,S008,2026-05-04,Credit Card,Completed
O007521,C09080,S002,2026-07-04,Cash,Completed
O007522,C01803,S008,2025-11-26,Cash,Completed
O007523,C07858,S006,2026-05-28,Debit,Completed
O007524,C09532,S005,2025-09-12,Cash,Completed
O007525,C08294,S006,2026-01-06,Cash,Completed
O007526,C03753,S006,2026-03-01,Cash,Completed
O007527,C03015,S003,2026-05-03,Debit,Completed
O007528,C03674,S005,2026-02-07,Credit Card,Completed
O007529,C06327,S003,2025-10-24,Cash,Completed
O007530,C01958,S001,2025-12-04,Credit Card,Completed
O007531,C02450,S008,2026-07-07,Credit Card,Completed
O007532,C09389,S004,2026-02-25,Debit,Completed
O007533,C06055,S002,2025-10-07,Cash,Completed
O007534,C01484,S007,2025-12-06,Credit Card,Completed
O007535,C03948,S004,2025-10-23,Credit Card,Completed
O007536,C04958,S004,2025-09-01,Debit,Completed
O007537,C08044,S007,2025-11-19,Cash,Completed
O007538,C03326,S008,2025-08-28,Debit,Completed
O007539,C05061,S001,2025-09-15,Debit,Completed
O007540,C01302,S004,2026-04-26,Cash,Completed
O007541,C04929,S002,2026-05-26,Debit,Completed
O007542,C05108,S006,2026-05-30,Debit,Completed
O007543,C09019,S001,2026-03-04,Credit Card,Completed
O007544,C09679,S003,2026-01-29,Debit,Completed
O007545,C06099,S008,2025-11-30,Credit Card,Completed
O007546,C08470,S005,2025-09-27,Credit Card,Completed
O007547,C02595,S008,2026-02-13,Credit Card,Completed
O007548,C05614,S005,2026-04-19,Credit Card,Completed
O007549,C07010,S004,2025-10-17,Debit,Completed
O007550,C03656,S004,2025-10-20,Debit,Completed
O007551,C01371,S004,2026-02-11,Debit,Completed
O007552,C06838,S006,2026-06-10,Debit,Completed
O007553,C09304,S008,2025-10-12,Debit,Completed
O007554,C06515,S007,2025-09-11,Cash,Completed
O007555,C05751,S006,2026-07-19,Cash,Completed
O007556,C06083,S001,2026-06-22,Credit Card,Completed
O007557,C03087,S008,2025-12-09,Credit Card,Completed
O007558,C00802,S005,2026-04-19,Credit Card,Completed
O007559,C07817,S001,2025-12-01,Credit Card,Completed
O007560,C04727,S005,2025-12-14,Credit Card,Completed
O007561,C06556,S003,2026-06-15,Debit,Completed
O007562,C02959,S008,2026-03-10,Debit,Completed
O007563,C06762,S004,2026-07-10,Debit,Completed
O007564,C09381,S007,2026-02-18,Debit,Completed
O007565,C07434,S003,2025-08-02,Debit,Completed
O007566,C05802,S006,2025-09-27,Cash,Completed
O007567,C07543,S003,2026-05-14,Cash,Completed
O007568,C06597,S007,2026-05-17,Cash,Completed
O007569,C04805,S002,2026-05-13,Credit Card,Completed
O007570,C04750,S001,2025-08-26,Credit Card,Completed
O007571,C02939,S002,2025-12-19,Credit Card,Completed
O007572,C00440,S003,2025-11-16,Debit,Completed
O007573,C08674,S001,2026-05-18,Credit Card,Completed
O007574,C07233,S007,2026-07-22,Cash,Completed
O007575,C08887,S005,2025-10-05,Debit,Completed
O007576,C04510,S006,2026-02-15,Cash,Completed
O007577,C09516,S008,2026-06-05,Credit Card,Completed
O007578,C00305,S004,2025-09-11,Debit,Completed
O007579,C06659,S004,2026-04-15,Credit Card,Completed
O007580,C00452,S005,2025-11-21,Cash,Completed
O007581,C01160,S002,2025-09-30,Debit,Completed
O007582,C05805,S005,2025-09-14,Debit,Completed
O007583,C01511,S003,2025-10-20,Cash,Completed
O007584,C03791,S006,2026-02-15,Debit,Completed
O007585,C02071,S002,2026-02-21,Credit Card,Completed
O007586,C01710,S007,2026-04-26,Cash,Completed
O007587,C06003,S005,2025-12-25,Debit,Completed
O007588,C07115,S004,2026-01-01,Cash,Completed
O007589,C04130,S003,2026-02-08,Credit Card,Completed
O007590,C02149,S006,2025-09-03,Debit,Completed
O007591,C04522,S005,2026-03-15,Credit Card,Completed
O007592,C07431,S004,2026-01-17,Cash,Completed
O007593,C09997,S003,2026-04-27,Debit,Completed
O007594,C06135,S007,2026-05-28,Debit,Completed
O007595,C00435,S007,2025-10-31,Credit Card,Completed
O007596,C01627,S007,2025-10-12,Debit,Completed
O007597,C08005,S003,2026-07-04,Credit Card,Completed
O007598,C08859,S007,2025-08-12,Credit Card,Completed
O007599,C00221,S008,2025-09-05,Debit,Completed
O007600,C01715,S004,2025-12-24,Credit Card,Completed
O007601,C00690,S006,2026-02-09,Cash,Completed
O007602,C01765,S008,2026-05-31,Credit Card,Completed
O007603,C01852,S002,2026-04-24,Cash,Completed
O007604,C02790,S005,2026-05-19,Cash,Completed
O007605,C07488,S004,2026-05-22,Cash,Completed
O007606,C05402,S002,2026-04-21,Credit Card,Completed
O007607,C03585,S008,2026-02-26,Credit Card,Completed
O007608,C07061,S008,2025-09-26,Debit,Completed
O007609,C00973,S003,2025-09-30,Credit Card,Completed
O007610,C08702,S003,2026-07-10,Debit,Completed
O007611,C06596,S007,2026-03-31,Debit,Completed
O007612,C06630,S007,2025-12-07,Credit Card,Completed
O007613,C02004,S001,2026-01-22,Cash,Completed
O007614,C02489,S001,2025-09-11,Cash,Completed
O007615,C07408,S008,2025-12-15,Credit Card,Completed
O007616,C04915,S001,2026-05-13,Credit Card,Completed
O007617,C07455,S008,2025-10-01,Cash,Completed
O007618,C01669,S002,2026-04-23,Cash,Completed
O007619,C07100,S002,2025-11-16,Cash,Completed
O007620,C07173,S004,2025-12-10,Debit,Completed
O007621,C07128,S002,2025-08-12,Credit Card,Completed
O007622,C01048,S006,2025-09-18,Cash,Completed
O007623,C02687,S004,2026-03-15,Cash,Completed
O007624,C07891,S004,2025-12-26,Debit,Completed
O007625,C07187,S008,2026-02-05,Debit,Completed
O007626,C07094,S003,2026-02-23,Cash,Completed
O007627,C02543,S004,2026-06-14,Debit,Completed
O007628,C07452,S008,2026-04-11,Credit Card,Completed
O007629,C00987,S003,2025-10-09,Debit,Completed
O007630,C02013,S005,2026-06-27,Credit Card,Completed
O007631,C06136,S003,2026-06-11,Credit Card,Completed
O007632,C06194,S003,2025-12-13,Credit Card,Completed
O007633,C06462,S005,2026-03-06,Cash,Completed
O007634,C08223,S001,2026-05-29,Cash,Completed
O007635,C01291,S003,2025-10-20,Credit Card,Completed
O007636,C01203,S001,2025-09-23,Credit Card,Completed
O007637,C08987,S008,2025-11-28,Credit Card,Completed
O007638,C05343,S003,2025-07-31,Credit Card,Completed
O007639,C04949,S006,2026-04-10,Debit,Completed
O007640,C00540,S003,2026-04-02,Credit Card,Completed
O007641,C01564,S002,2026-02-13,Debit,Completed
O007642,C05812,S004,2025-09-05,Credit Card,Completed
O007643,C06659,S007,2025-12-25,Cash,Completed
O007644,C00490,S004,2026-07-13,Debit,Completed
O007645,C01889,S003,2026-03-24,Credit Card,Completed
O007646,C01604,S008,2026-04-13,Debit,Completed
O007647,C00451,S004,2026-02-07,Cash,Completed
O007648,C07505,S006,2025-12-22,Cash,Completed
O007649,C03724,S007,2026-02-26,Debit,Completed
O007650,C01845,S005,2026-07-27,Credit Card,Completed
O007651,C02215,S006,2026-06-19,Cash,Completed
O007652,C03922,S002,2026-01-02,Credit Card,Completed
O007653,C03664,S003,2026-07-05,Debit,Completed
O007654,C00272,S005,2025-09-25,Debit,Completed
O007655,C09445,S003,2026-03-10,Debit,Completed
O007656,C05638,S005,2026-07-16,Debit,Completed
O007657,C08417,S001,2026-05-18,Credit Card,Completed
O007658,C06638,S003,2026-07-20,Credit Card,Completed
O007659,C00519,S006,2025-12-20,Cash,Completed
O007660,C01681,S006,2026-05-14,Debit,Completed
O007661,C00657,S008,2025-09-10,Credit Card,Completed
O007662,C00195,S004,2026-02-23,Debit,Completed
O007663,C07975,S008,2026-03-27,Cash,Completed
O007664,C00312,S008,2026-04-18,Debit,Completed
O007665,C05995,S006,2026-06-14,Cash,Completed
O007666,C06715,S002,2025-10-13,Cash,Completed
O007667,C05680,S004,2026-02-03,Cash,Completed
O007668,C04409,S005,2026-04-10,Credit Card,Completed
O007669,C05931,S002,2025-09-18,Credit Card,Completed
O007670,C05451,S001,2026-06-08,Credit Card,Completed
O007671,C01203,S001,2026-02-04,Credit Card,Completed
O007672,C07842,S006,2025-12-24,Debit,Completed
O007673,C02865,S003,2026-07-20,Debit,Completed
O007674,C04540,S005,2026-06-10,Cash,Completed
O007675,C04678,S004,2026-06-10,Credit Card,Completed
O007676,C03540,S003,2026-02-28,Credit Card,Completed
O007677,C07931,S007,2025-09-05,Debit,Completed
O007678,C09804,S005,2025-12-30,Cash,Completed
O007679,C03687,S007,2026-01-16,Cash,Completed
O007680,C05655,S004,2025-09-04,Debit,Completed
O007681,C06438,S008,2026-07-01,Credit Card,Completed
O007682,C00499,S007,2025-08-19,Debit,Completed
O007683,C05360,S006,2026-06-28,Debit,Completed
O007684,C02453,S008,2026-04-09,Cash,Completed
O007685,C00546,S006,2025-10-24,Debit,Completed
O007686,C08696,S004,2025-09-28,Credit Card,Completed
O007687,C05490,S008,2025-09-11,Debit,Completed
O007688,C06514,S002,2026-01-28,Debit,Completed
O007689,C07541,S004,2026-07-10,Debit,Completed
O007690,C08326,S007,2026-06-29,Credit Card,Completed
O007691,C02715,S001,2025-12-15,Debit,Completed
O007692,C08422,S002,2025-11-17,Debit,Completed
O007693,C01272,S003,2026-05-14,Cash,Completed
O007694,C08754,S002,2025-12-27,Debit,Completed
O007695,C00620,S003,2025-08-01,Credit Card,Completed
O007696,C04758,S006,2026-04-06,Cash,Completed
O007697,C02648,S003,2026-01-09,Cash,Completed
O007698,C08158,S005,2026-05-07,Credit Card,Completed
O007699,C01678,S002,2025-10-13,Debit,Completed
O007700,C03060,S001,2025-08-02,Cash,Completed
O007701,C02181,S001,2025-12-07,Cash,Completed
O007702,C00017,S002,2025-10-02,Debit,Completed
O007703,C05643,S003,2025-07-30,Debit,Completed
O007704,C05757,S008,2026-04-23,Debit,Completed
O007705,C02372,S008,2026-05-07,Cash,Completed
O007706,C07772,S001,2025-12-10,Debit,Completed
O007707,C09434,S001,2025-10-21,Debit,Completed
O007708,C01412,S003,2026-04-17,Cash,Completed
O007709,C00196,S002,2025-08-27,Cash,Completed
O007710,C03408,S002,2026-03-21,Credit Card,Completed
O007711,C09025,S007,2026-03-28,Cash,Completed
O007712,C03219,S008,2025-09-20,Debit,Completed
O007713,C02895,S003,2026-03-10,Debit,Completed
O007714,C07238,S004,2025-10-02,Cash,Completed
O007715,C03218,S004,2026-07-28,Credit Card,Completed
O007716,C02371,S006,2026-02-14,Cash,Completed
O007717,C00702,S003,2026-03-31,Cash,Completed
O007718,C05160,S001,2025-10-29,Credit Card,Completed
O007719,C07815,S007,2025-10-06,Debit,Completed
O007720,C06973,S003,2025-08-19,Credit Card,Completed
O007721,C00336,S006,2026-04-29,Cash,Completed
O007722,C09900,S007,2026-01-25,Debit,Completed
O007723,C05150,S004,2026-07-03,Cash,Completed
O007724,C02075,S007,2025-08-24,Cash,Completed
O007725,C01738,S005,2026-07-22,Credit Card,Completed
O007726,C07290,S001,2026-01-04,Cash,Completed
O007727,C04189,S008,2026-03-09,Debit,Completed
O007728,C08003,S002,2026-02-28,Cash,Completed
O007729,C07643,S006,2025-10-28,Debit,Completed
O007730,C09608,S007,2026-07-02,Debit,Completed
O007731,C07550,S008,2025-12-26,Credit Card,Completed
O007732,C00976,S007,2025-08-13,Cash,Completed
O007733,C09190,S008,2026-03-15,Credit Card,Completed
O007734,C00672,S006,2025-11-14,Debit,Completed
O007735,C05312,S002,2025-12-21,Cash,Completed
O007736,C07382,S006,2025-11-02,Debit,Completed
O007737,C04581,S002,2026-07-18,Debit,Completed
O007738,C03553,S001,2025-10-27,Credit Card,Completed
O007739,C02298,S003,2026-03-14,Cash,Completed
O007740,C01439,S003,2025-10-13,Cash,Completed
O007741,C08950,S004,2025-09-30,Cash,Completed
O007742,C07543,S001,2026-03-24,Debit,Completed
O007743,C07211,S004,2026-07-15,Cash,Completed
O007744,C00802,S005,2026-06-18,Cash,Completed
O007745,C01753,S006,2026-02-24,Cash,Completed
O007746,C09438,S001,2026-07-26,Debit,Completed
O007747,C01449,S008,2026-02-08,Debit,Completed
O007748,C00057,S008,2026-05-24,Cash,Completed
O007749,C04008,S003,2026-04-01,Debit,Completed
O007750,C00385,S007,2026-05-15,Cash,Completed
O007751,C01170,S004,2025-10-12,Cash,Completed
O007752,C01640,S003,2026-04-07,Cash,Completed
O007753,C06940,S002,2025-12-22,Credit Card,Completed
O007754,C09522,S002,2026-04-07,Cash,Completed
O007755,C04822,S004,2026-05-12,Credit Card,Completed
O007756,C03024,S003,2025-09-22,Debit,Completed
O007757,C07861,S001,2026-04-10,Debit,Completed
O007758,C03783,S004,2025-10-29,Debit,Completed
O007759,C04048,S004,2025-11-23,Cash,Completed
O007760,C08808,S006,2025-10-07,Cash,Completed
O007761,C03889,S005,2026-04-05,Credit Card,Completed
O007762,C04232,S007,2025-08-12,Debit,Completed
O007763,C01959,S002,2026-02-13,Debit,Completed
O007764,C08685,S008,2026-07-02,Debit,Completed
O007765,C05090,S002,2025-08-01,Cash,Completed
O007766,C08663,S008,2026-01-29,Cash,Completed
O007767,C03650,S001,2026-04-04,Credit Card,Completed
O007768,C08597,S003,2026-03-03,Debit,Completed
O007769,C07057,S004,2026-05-20,Credit Card,Completed
O007770,C08971,S007,2025-12-20,Cash,Completed
O007771,C02618,S005,2025-11-28,Credit Card,Completed
O007772,C01225,S005,2026-04-24,Debit,Completed
O007773,C07890,S005,2026-02-22,Cash,Completed
O007774,C01905,S005,2025-09-28,Credit Card,Completed
O007775,C03760,S005,2026-06-22,Cash,Completed
O007776,C05006,S002,2026-04-17,Cash,Completed
O007777,C03610,S003,2025-12-16,Credit Card,Completed
O007778,C03050,S005,2025-08-08,Debit,Completed
O007779,C04866,S004,2026-03-03,Debit,Completed
O007780,C07571,S001,2026-01-25,Cash,Completed
O007781,C09385,S002,2026-03-19,Credit Card,Completed
O007782,C02961,S006,2025-08-02,Credit Card,Completed
O007783,C05746,S006,2026-06-10,Cash,Completed
O007784,C09904,S008,2026-02-14,Debit,Completed
O007785,C03222,S003,2025-11-13,Debit,Completed
O007786,C08536,S008,2026-02-20,Credit Card,Completed
O007787,C01984,S002,2025-09-18,Debit,Completed
O007788,C09354,S002,2025-08-17,Debit,Completed
O007789,C01823,S004,2026-03-09,Credit Card,Completed
O007790,C04751,S005,2026-02-13,Debit,Completed
O007791,C00589,S006,2026-07-10,Credit Card,Completed
O007792,C09088,S005,2025-08-26,Credit Card,Completed
O007793,C01091,S007,2025-09-19,Debit,Completed
O007794,C06347,S002,2026-05-10,Debit,Completed
O007795,C02889,S008,2026-03-22,Debit,Completed
O007796,C08572,S002,2026-04-01,Credit Card,Completed
O007797,C09309,S008,2025-10-05,Debit,Completed
O007798,C06934,S002,2025-09-27,Credit Card,Completed
O007799,C05156,S002,2026-01-01,Credit Card,Completed
O007800,C00373,S002,2025-09-27,Credit Card,Completed
O007801,C06743,S006,2025-09-23,Cash,Completed
O007802,C04049,S001,2025-08-17,Cash,Completed
O007803,C04883,S004,2025-12-16,Credit Card,Completed
O007804,C07720,S007,2025-11-02,Credit Card,Completed
O007805,C09184,S007,2026-07-16,Debit,Completed
O007806,C06732,S008,2026-01-18,Debit,Completed
O007807,C07448,S005,2026-01-27,Credit Card,Completed
O007808,C02745,S006,2026-03-30,Cash,Completed
O007809,C06976,S002,2025-11-21,Debit,Completed
O007810,C05167,S002,2026-07-28,Cash,Completed
O007811,C02354,S001,2025-09-21,Credit Card,Completed
O007812,C07452,S006,2025-11-05,Credit Card,Completed
O007813,C07072,S003,2026-01-02,Debit,Completed
O007814,C06445,S008,2026-02-06,Debit,Completed
O007815,C03284,S003,2026-03-11,Cash,Completed
O007816,C04575,S003,2026-04-03,Debit,Completed
O007817,C08525,S004,2026-07-28,Cash,Completed
O007818,C00267,S005,2025-11-21,Credit Card,Completed
O007819,C06616,S005,2025-11-21,Credit Card,Completed
O007820,C00938,S002,2026-06-22,Debit,Completed
O007821,C09864,S006,2025-12-05,Cash,Completed
O007822,C04563,S005,2025-08-28,Debit,Completed
O007823,C01452,S001,2026-03-28,Cash,Completed
O007824,C02888,S008,2025-09-25,Debit,Completed
O007825,C08914,S002,2025-09-14,Credit Card,Completed
O007826,C09949,S004,2025-12-10,Credit Card,Completed
O007827,C08201,S006,2026-01-03,Credit Card,Completed
O007828,C04981,S008,2026-04-21,Credit Card,Completed
O007829,C00318,S002,2026-07-21,Debit,Completed
O007830,C07804,S007,2026-07-01,Debit,Completed
O007831,C08682,S001,2025-11-28,Credit Card,Completed
O007832,C05651,S003,2025-08-06,Cash,Completed
O007833,C03932,S002,2026-05-24,Credit Card,Completed
O007834,C02023,S006,2025-11-22,Cash,Completed
O007835,C04926,S002,2026-07-14,Debit,Completed
O007836,C05338,S005,2026-04-17,Credit Card,Completed
O007837,C02472,S005,2026-01-09,Credit Card,Completed
O007838,C01696,S005,2025-10-01,Cash,Completed
O007839,C00915,S004,2025-11-01,Debit,Completed
O007840,C07446,S004,2026-05-10,Cash,Completed
O007841,C09023,S001,2025-08-09,Credit Card,Completed
O007842,C01490,S006,2025-10-21,Credit Card,Completed
O007843,C05333,S001,2026-06-17,Credit Card,Completed
O007844,C01230,S008,2026-01-18,Debit,Completed
O007845,C01186,S004,2025-09-04,Cash,Completed
O007846,C05323,S006,2026-02-22,Credit Card,Completed
O007847,C03420,S007,2025-11-05,Credit Card,Completed
O007848,C05721,S008,2026-06-12,Debit,Completed
O007849,C01154,S004,2025-12-16,Cash,Completed
O007850,C03052,S006,2026-01-17,Credit Card,Completed
O007851,C05832,S005,2025-12-20,Credit Card,Completed
O007852,C08455,S006,2026-01-10,Credit Card,Completed
O007853,C00653,S003,2025-10-06,Cash,Completed
O007854,C03286,S006,2025-08-04,Debit,Completed
O007855,C06490,S004,2026-01-24,Cash,Completed
O007856,C03269,S004,2026-07-26,Cash,Completed
O007857,C07354,S008,2025-10-15,Cash,Completed
O007858,C02524,S006,2025-10-11,Cash,Completed
O007859,C09817,S002,2026-03-06,Debit,Completed
O007860,C04757,S003,2026-05-24,Debit,Completed
O007861,C02788,S001,2026-01-13,Cash,Completed
O007862,C00792,S002,2026-06-15,Credit Card,Completed
O007863,C06628,S002,2026-05-27,Credit Card,Completed
O007864,C08966,S006,2025-10-09,Cash,Completed
O007865,C04021,S004,2026-04-10,Debit,Completed
O007866,C02092,S008,2025-10-08,Debit,Completed
O007867,C04928,S004,2026-04-28,Credit Card,Completed
O007868,C00113,S006,2026-04-12,Credit Card,Completed
O007869,C05129,S005,2025-10-22,Cash,Completed
O007870,C02843,S004,2026-04-04,Cash,Completed
O007871,C05899,S003,2026-07-03,Debit,Completed
O007872,C09024,S002,2025-10-20,Debit,Completed
